source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0032879,regulation of localization,0.0035566916648641666,True,14,111,148,3629,ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000159023 ENSG00000053438 ENSG00000251322 ENSG00000007402 ENSG00000150630 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000002822 ENSG00000176406,SV2B DOC2A SMPD3 GALR1 EPB41 NNAT SHANK3 CACNA2D2 VEGFC GRIA1 PDE4D FYN MAD1L1 RIMS2
GO:BP,GO:0023061,signal release,0.0037714552541191597,True,7,111,39,3629,ENSG00000120451 ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000176406,SNX19 SV2B DOC2A SMPD3 GALR1 NNAT RIMS2
GO:BP,GO:0010639,negative regulation of organelle organization,0.0037714552541191597,True,7,111,39,3629,ENSG00000242498 ENSG00000251322 ENSG00000163635 ENSG00000079691 ENSG00000002822 ENSG00000158106 ENSG00000173273,ARPIN SHANK3 ATXN7 CARMIL1 MAD1L1 RHPN1 TNKS
GO:BP,GO:0034220,monoatomic ion transmembrane transport,0.0038035284767671007,True,10,111,81,3629,ENSG00000122986 ENSG00000162753 ENSG00000196517 ENSG00000115896 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000155511 ENSG00000113448 ENSG00000010810,HVCN1 SLC9C2 SLC6A9 PLCL1 PLCL2 CACNA2D2 PKD2L2 GRIA1 PDE4D FYN
GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,0.003900122311279326,True,29,111,478,3629,ENSG00000067082 ENSG00000110497 ENSG00000245532 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000073417 ENSG00000103056 ENSG00000258839 ENSG00000177374 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000196517 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000174579 ENSG00000163635 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273 ENSG00000167157,KLF6 AMBRA1 NEAT1 LARP4 CTSH BNC1 PDE8A SMPD3 MC1R HIC1 GALR1 DOT1L ZNF529 GATAD2B STK40 SLC6A9 TNRC6B ZC3H7B BZW1 MSL2 ATXN7 GRIA1 PDE4D FYN GPSM3 RXRB KMT2E TNKS PRRX2
GO:CC,GO:0030672,synaptic vesicle membrane,0.004120287962057343,True,4,111,12,3629,ENSG00000185518 ENSG00000149927 ENSG00000196517 ENSG00000155511,SV2B DOC2A SLC6A9 GRIA1
GO:CC,GO:0099501,exocytic vesicle membrane,0.004120287962057343,True,4,111,12,3629,ENSG00000185518 ENSG00000149927 ENSG00000196517 ENSG00000155511,SV2B DOC2A SLC6A9 GRIA1
GO:CC,GO:0098984,neuron to neuron synapse,0.0042231799240158305,True,7,111,45,3629,ENSG00000156395 ENSG00000080854 ENSG00000196517 ENSG00000251322 ENSG00000155511 ENSG00000010810 ENSG00000135298,SORCS3 IGSF9B SLC6A9 SHANK3 GRIA1 FYN ADGRB3
GO:BP,GO:0006816,calcium ion transport,0.004308767618218484,True,7,111,40,3629,ENSG00000159023 ENSG00000115896 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000113448 ENSG00000010810,EPB41 PLCL1 PLCL2 CACNA2D2 PKD2L2 PDE4D FYN
GO:BP,GO:0033043,regulation of organelle organization,0.004358054184189765,True,12,111,116,3629,ENSG00000089053 ENSG00000242498 ENSG00000149927 ENSG00000103056 ENSG00000251322 ENSG00000163635 ENSG00000151422 ENSG00000079691 ENSG00000112659 ENSG00000002822 ENSG00000158106 ENSG00000173273,ANAPC5 ARPIN DOC2A SMPD3 SHANK3 ATXN7 FER CARMIL1 CUL9 MAD1L1 RHPN1 TNKS
GO:BP,GO:0019538,protein metabolic process,0.004358054184189765,True,24,111,363,3629,ENSG00000110497 ENSG00000171310 ENSG00000089053 ENSG00000133687 ENSG00000161813 ENSG00000103811 ENSG00000178093 ENSG00000196182 ENSG00000196517 ENSG00000053438 ENSG00000100354 ENSG00000082153 ENSG00000158019 ENSG00000115828 ENSG00000124356 ENSG00000115085 ENSG00000174579 ENSG00000151422 ENSG00000120725 ENSG00000010810 ENSG00000137411 ENSG00000112659 ENSG00000184903 ENSG00000173273,AMBRA1 CHST11 ANAPC5 TMTC1 LARP4 CTSH TSSK6 STK40 SLC6A9 NNAT TNRC6B BZW1 BABAM2 QPCT STAMBP ZAP70 MSL2 FER SIL1 FYN VARS2 CUL9 IMMP2L TNKS
GO:BP,GO:0007166,cell surface receptor signaling pathway,0.004358054184189765,True,18,111,231,3629,ENSG00000171310 ENSG00000168778 ENSG00000103056 ENSG00000177374 ENSG00000104885 ENSG00000251322 ENSG00000124356 ENSG00000115085 ENSG00000154822 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000135298 ENSG00000176406 ENSG00000173273,CHST11 TCTN2 SMPD3 HIC1 DOT1L SHANK3 STAMBP ZAP70 PLCL2 VEGFC FER HBEGF GRIA1 PDE4D FYN ADGRB3 RIMS2 TNKS
GO:BP,GO:0140352,export from cell,0.004432947684979139,True,9,111,68,3629,ENSG00000120451 ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630 ENSG00000131558 ENSG00000176406,SNX19 SV2B DOC2A SMPD3 GALR1 NNAT VEGFC EXOC4 RIMS2
GO:BP,GO:0098655,monoatomic cation transmembrane transport,0.004432947684979139,True,9,111,68,3629,ENSG00000122986 ENSG00000162753 ENSG00000196517 ENSG00000115896 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000113448 ENSG00000010810,HVCN1 SLC9C2 SLC6A9 PLCL1 PLCL2 CACNA2D2 PKD2L2 PDE4D FYN
GO:BP,GO:0009893,positive regulation of metabolic process,0.004432947684979139,True,21,111,296,3629,ENSG00000067082 ENSG00000110497 ENSG00000245532 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000258839 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000196517 ENSG00000100354 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000155511 ENSG00000113448 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273,KLF6 AMBRA1 NEAT1 LARP4 CTSH BNC1 MC1R GALR1 DOT1L GATAD2B SLC6A9 TNRC6B BABAM2 MSL2 ATXN7 GRIA1 PDE4D GPSM3 RXRB KMT2E TNKS
GO:BP,GO:0060255,regulation of macromolecule metabolic process,0.004519551513827175,True,31,111,534,3629,ENSG00000067082 ENSG00000110497 ENSG00000245532 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000073417 ENSG00000103056 ENSG00000258839 ENSG00000177374 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000196517 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000151422 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273 ENSG00000167157,KLF6 AMBRA1 NEAT1 LARP4 CTSH BNC1 PDE8A SMPD3 MC1R HIC1 GALR1 DOT1L ZNF529 GATAD2B STK40 SLC6A9 TNRC6B ZC3H7B BZW1 BABAM2 MSL2 ATXN7 FER GRIA1 PDE4D FYN GPSM3 RXRB KMT2E TNKS PRRX2
GO:BP,GO:1903530,regulation of secretion by cell,0.004652629606163589,True,7,111,41,3629,ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630 ENSG00000176406,SV2B DOC2A SMPD3 GALR1 NNAT VEGFC RIMS2
GO:BP,GO:0042127,regulation of cell population proliferation,0.004681800817629506,True,14,111,154,3629,ENSG00000110497 ENSG00000245532 ENSG00000171310 ENSG00000103811 ENSG00000169594 ENSG00000103056 ENSG00000124356 ENSG00000115085 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000232040 ENSG00000002822 ENSG00000120907,AMBRA1 NEAT1 CHST11 CTSH BNC1 SMPD3 STAMBP ZAP70 VEGFC FER HBEGF SCAND3 MAD1L1 ADRA1A
GO:BP,GO:0050793,regulation of developmental process,0.004918282001097935,True,17,111,214,3629,ENSG00000110497 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000242498 ENSG00000103056 ENSG00000023902 ENSG00000143614 ENSG00000251322 ENSG00000115085 ENSG00000007402 ENSG00000150630 ENSG00000010810 ENSG00000204231 ENSG00000135298 ENSG00000176406 ENSG00000130635,AMBRA1 LARP4 CTSH BNC1 ARPIN SMPD3 PLEKHO1 GATAD2B SHANK3 ZAP70 CACNA2D2 VEGFC FYN RXRB ADGRB3 RIMS2 COL5A1
GO:MF,GO:0008047,enzyme activator activity,0.004950679901799934,True,8,111,54,3629,ENSG00000110497 ENSG00000182732 ENSG00000103811 ENSG00000073417 ENSG00000113070 ENSG00000010810 ENSG00000135298 ENSG00000147799,AMBRA1 RGS6 CTSH PDE8A HBEGF FYN ADGRB3 ARHGAP39
GO:MF,GO:0008324,monoatomic cation transmembrane transporter activity,0.004950679901799934,True,8,111,54,3629,ENSG00000122986 ENSG00000103042 ENSG00000162753 ENSG00000196517 ENSG00000162426 ENSG00000007402 ENSG00000078795 ENSG00000155511,HVCN1 SLC38A7 SLC9C2 SLC6A9 SLC45A1 CACNA2D2 PKD2L2 GRIA1
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.004955823033972702,True,10,111,85,3629,ENSG00000245532 ENSG00000103811 ENSG00000169594 ENSG00000103056 ENSG00000124356 ENSG00000115085 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000232040,NEAT1 CTSH BNC1 SMPD3 STAMBP ZAP70 VEGFC FER HBEGF SCAND3
GO:BP,GO:0007610,behavior,0.004955823033972702,True,8,111,55,3629,ENSG00000156395 ENSG00000135454 ENSG00000258839 ENSG00000131096 ENSG00000251322 ENSG00000155511 ENSG00000010810 ENSG00000135298,SORCS3 B4GALNT1 MC1R PYY SHANK3 GRIA1 FYN ADGRB3
GO:BP,GO:0070588,calcium ion transmembrane transport,0.005136910332808334,True,6,111,30,3629,ENSG00000115896 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000113448 ENSG00000010810,PLCL1 PLCL2 CACNA2D2 PKD2L2 PDE4D FYN
GO:BP,GO:0050900,leukocyte migration,0.005136910332808334,True,6,111,30,3629,ENSG00000103056 ENSG00000115085 ENSG00000150630 ENSG00000151422 ENSG00000010810 ENSG00000213654,SMPD3 ZAP70 VEGFC FER FYN GPSM3
GO:BP,GO:0050808,synapse organization,0.005136910332808334,True,7,111,42,3629,ENSG00000251322 ENSG00000007402 ENSG00000155511 ENSG00000010810 ENSG00000135298 ENSG00000176406 ENSG00000147799,SHANK3 CACNA2D2 GRIA1 FYN ADGRB3 RIMS2 ARHGAP39
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.00525283759710499,True,20,111,280,3629,ENSG00000067082 ENSG00000245532 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000258839 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000196517 ENSG00000100354 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000155511 ENSG00000113448 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273,KLF6 NEAT1 LARP4 CTSH BNC1 MC1R GALR1 DOT1L GATAD2B SLC6A9 TNRC6B BABAM2 MSL2 ATXN7 GRIA1 PDE4D GPSM3 RXRB KMT2E TNKS
GO:MF,GO:0016788,"hydrolase activity, acting on ester bonds",0.005365273004483806,True,8,111,55,3629,ENSG00000073417 ENSG00000103056 ENSG00000115896 ENSG00000154822 ENSG00000133256 ENSG00000113448 ENSG00000137411 ENSG00000147535,PDE8A SMPD3 PLCL1 PLCL2 PDE6B PDE4D VARS2 PLPP5
GO:BP,GO:0000278,mitotic cell cycle,0.005397756009955693,True,11,111,103,3629,ENSG00000110497 ENSG00000089053 ENSG00000157456 ENSG00000103056 ENSG00000158019 ENSG00000124356 ENSG00000112659 ENSG00000005483 ENSG00000131558 ENSG00000002822 ENSG00000173273,AMBRA1 ANAPC5 CCNB2 SMPD3 BABAM2 STAMBP CUL9 KMT2E EXOC4 MAD1L1 TNKS
GO:MF,GO:0097110,scaffold protein binding,0.005420484012938582,True,4,111,11,3629,ENSG00000251322 ENSG00000155511 ENSG00000113448 ENSG00000010810,SHANK3 GRIA1 PDE4D FYN
GO:CC,GO:0042734,presynaptic membrane,0.00544864671123316,True,4,111,13,3629,ENSG00000196517 ENSG00000007402 ENSG00000155511 ENSG00000176406,SLC6A9 CACNA2D2 GRIA1 RIMS2
GO:BP,GO:0051046,regulation of secretion,0.005450335573741531,True,7,111,43,3629,ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630 ENSG00000176406,SV2B DOC2A SMPD3 GALR1 NNAT VEGFC RIMS2
GO:BP,GO:0060429,epithelium development,0.005450335573741531,True,10,111,87,3629,ENSG00000110497 ENSG00000103811 ENSG00000181291 ENSG00000131096 ENSG00000251322 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000113448 ENSG00000130635,AMBRA1 CTSH TMEM132E PYY SHANK3 VEGFC FER HBEGF PDE4D COL5A1
GO:BP,GO:0050795,regulation of behavior,0.005450335573741531,True,3,111,5,3629,ENSG00000258839 ENSG00000251322 ENSG00000155511,MC1R SHANK3 GRIA1
GO:BP,GO:0009581,detection of external stimulus,0.005450335573741531,True,3,111,5,3629,ENSG00000133256 ENSG00000078795 ENSG00000010810,PDE6B PKD2L2 FYN
GO:BP,GO:1902743,regulation of lamellipodium organization,0.005450335573741531,True,3,111,5,3629,ENSG00000242498 ENSG00000151422 ENSG00000079691,ARPIN FER CARMIL1
GO:BP,GO:0010648,negative regulation of cell communication,0.005450335573741531,True,13,111,139,3629,ENSG00000156395 ENSG00000171310 ENSG00000066735 ENSG00000182732 ENSG00000103056 ENSG00000177374 ENSG00000251322 ENSG00000124356 ENSG00000154822 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000002822,SORCS3 CHST11 KIF26A RGS6 SMPD3 HIC1 SHANK3 STAMBP PLCL2 GRIA1 PDE4D FYN MAD1L1
GO:BP,GO:0009582,detection of abiotic stimulus,0.005450335573741531,True,3,111,5,3629,ENSG00000133256 ENSG00000078795 ENSG00000010810,PDE6B PKD2L2 FYN
GO:BP,GO:0023057,negative regulation of signaling,0.005602415441749003,True,13,111,140,3629,ENSG00000156395 ENSG00000171310 ENSG00000066735 ENSG00000182732 ENSG00000103056 ENSG00000177374 ENSG00000251322 ENSG00000124356 ENSG00000154822 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000002822,SORCS3 CHST11 KIF26A RGS6 SMPD3 HIC1 SHANK3 STAMBP PLCL2 GRIA1 PDE4D FYN MAD1L1
GO:BP,GO:0034330,cell junction organization,0.005620386440090475,True,8,111,57,3629,ENSG00000251322 ENSG00000007402 ENSG00000151422 ENSG00000155511 ENSG00000010810 ENSG00000135298 ENSG00000176406 ENSG00000147799,SHANK3 CACNA2D2 FER GRIA1 FYN ADGRB3 RIMS2 ARHGAP39
GO:CC,GO:0048786,presynaptic active zone,0.005745952566893179,True,3,111,6,3629,ENSG00000007402 ENSG00000155511 ENSG00000176406,CACNA2D2 GRIA1 RIMS2
GO:MF,GO:0042562,hormone binding,0.005945508342742276,True,3,111,5,3629,ENSG00000103811 ENSG00000258839 ENSG00000166573,CTSH MC1R GALR1
GO:BP,GO:0006996,organelle organization,0.006254076403646891,True,23,111,354,3629,ENSG00000120451 ENSG00000110497 ENSG00000089053 ENSG00000168778 ENSG00000161813 ENSG00000135454 ENSG00000171877 ENSG00000157456 ENSG00000242498 ENSG00000149927 ENSG00000103056 ENSG00000178093 ENSG00000104885 ENSG00000159023 ENSG00000251322 ENSG00000163635 ENSG00000151422 ENSG00000079691 ENSG00000112659 ENSG00000184903 ENSG00000002822 ENSG00000158106 ENSG00000173273,SNX19 AMBRA1 ANAPC5 TCTN2 LARP4 B4GALNT1 FRMD5 CCNB2 ARPIN DOC2A SMPD3 TSSK6 DOT1L EPB41 SHANK3 ATXN7 FER CARMIL1 CUL9 IMMP2L MAD1L1 RHPN1 TNKS
GO:BP,GO:0046903,secretion,0.006254076403646891,True,9,111,73,3629,ENSG00000120451 ENSG00000185518 ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630 ENSG00000131558 ENSG00000176406,SNX19 SV2B DOC2A SMPD3 GALR1 NNAT VEGFC EXOC4 RIMS2
GO:BP,GO:1902904,negative regulation of supramolecular fiber organization,0.006539784644494609,True,5,111,21,3629,ENSG00000242498 ENSG00000251322 ENSG00000163635 ENSG00000079691 ENSG00000158106,ARPIN SHANK3 ATXN7 CARMIL1 RHPN1
GO:BP,GO:0051130,positive regulation of cellular component organization,0.006745431500217026,True,11,111,107,3629,ENSG00000110497 ENSG00000089053 ENSG00000149927 ENSG00000103056 ENSG00000251322 ENSG00000151422 ENSG00000010810 ENSG00000079691 ENSG00000135298 ENSG00000002822 ENSG00000173273,AMBRA1 ANAPC5 DOC2A SMPD3 SHANK3 FER FYN CARMIL1 ADGRB3 MAD1L1 TNKS
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,0.006764910828118771,True,9,111,74,3629,ENSG00000161813 ENSG00000103811 ENSG00000242498 ENSG00000023902 ENSG00000251322 ENSG00000150630 ENSG00000010810 ENSG00000135298 ENSG00000176406,LARP4 CTSH ARPIN PLEKHO1 SHANK3 VEGFC FYN ADGRB3 RIMS2
GO:BP,GO:0006796,phosphate-containing compound metabolic process,0.006851592377237655,True,14,111,163,3629,ENSG00000111669 ENSG00000073417 ENSG00000103056 ENSG00000178093 ENSG00000196182 ENSG00000188641 ENSG00000115896 ENSG00000115085 ENSG00000154822 ENSG00000151422 ENSG00000113448 ENSG00000010810 ENSG00000147535 ENSG00000173273,TPI1 PDE8A SMPD3 TSSK6 STK40 DPYD PLCL1 ZAP70 PLCL2 FER PDE4D FYN PLPP5 TNKS
GO:BP,GO:0006793,phosphorus metabolic process,0.006851592377237655,True,14,111,163,3629,ENSG00000111669 ENSG00000073417 ENSG00000103056 ENSG00000178093 ENSG00000196182 ENSG00000188641 ENSG00000115896 ENSG00000115085 ENSG00000154822 ENSG00000151422 ENSG00000113448 ENSG00000010810 ENSG00000147535 ENSG00000173273,TPI1 PDE8A SMPD3 TSSK6 STK40 DPYD PLCL1 ZAP70 PLCL2 FER PDE4D FYN PLPP5 TNKS
GO:BP,GO:0010467,gene expression,0.007253404901795164,True,33,111,607,3629,ENSG00000067082 ENSG00000110497 ENSG00000245532 ENSG00000133687 ENSG00000161813 ENSG00000166133 ENSG00000103811 ENSG00000169594 ENSG00000073417 ENSG00000258839 ENSG00000177374 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000251322 ENSG00000082153 ENSG00000174579 ENSG00000163635 ENSG00000120725 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000137411 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273 ENSG00000167157,KLF6 AMBRA1 NEAT1 TMTC1 LARP4 RPUSD2 CTSH BNC1 PDE8A MC1R HIC1 GALR1 DOT1L ZNF529 GATAD2B STK40 NNAT TNRC6B ZC3H7B SHANK3 BZW1 MSL2 ATXN7 SIL1 GRIA1 PDE4D FYN VARS2 GPSM3 RXRB KMT2E TNKS PRRX2
GO:BP,GO:1901135,carbohydrate derivative metabolic process,0.007253404901795164,True,9,111,75,3629,ENSG00000171310 ENSG00000133687 ENSG00000135454 ENSG00000111669 ENSG00000073417 ENSG00000103056 ENSG00000188641 ENSG00000055955 ENSG00000113448,CHST11 TMTC1 B4GALNT1 TPI1 PDE8A SMPD3 DPYD ITIH4 PDE4D
GO:MF,GO:0015075,monoatomic ion transmembrane transporter activity,0.007674184324126062,True,8,111,59,3629,ENSG00000122986 ENSG00000103042 ENSG00000162753 ENSG00000196517 ENSG00000162426 ENSG00000007402 ENSG00000078795 ENSG00000155511,HVCN1 SLC38A7 SLC9C2 SLC6A9 SLC45A1 CACNA2D2 PKD2L2 GRIA1
GO:BP,GO:1903532,positive regulation of secretion by cell,0.007738421724960685,True,5,111,22,3629,ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630,DOC2A SMPD3 GALR1 NNAT VEGFC
GO:BP,GO:0022604,regulation of cell morphogenesis,0.007738421724960685,True,5,111,22,3629,ENSG00000161813 ENSG00000242498 ENSG00000023902 ENSG00000010810 ENSG00000176406,LARP4 ARPIN PLEKHO1 FYN RIMS2
GO:MF,GO:0140677,molecular function activator activity,0.007834693330602402,True,10,111,91,3629,ENSG00000110497 ENSG00000182732 ENSG00000103811 ENSG00000073417 ENSG00000131096 ENSG00000150630 ENSG00000113070 ENSG00000010810 ENSG00000135298 ENSG00000147799,AMBRA1 RGS6 CTSH PDE8A PYY VEGFC HBEGF FYN ADGRB3 ARHGAP39
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.00820572504426154,True,17,111,228,3629,ENSG00000067082 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000258839 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000196517 ENSG00000174579 ENSG00000163635 ENSG00000155511 ENSG00000113448 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273,KLF6 LARP4 CTSH BNC1 MC1R GALR1 DOT1L GATAD2B SLC6A9 MSL2 ATXN7 GRIA1 PDE4D GPSM3 RXRB KMT2E TNKS
GO:MF,GO:0005102,signaling receptor binding,0.008713945329139865,True,12,111,128,3629,ENSG00000171877 ENSG00000131096 ENSG00000251322 ENSG00000158019 ENSG00000154822 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000130635,FRMD5 PYY SHANK3 BABAM2 PLCL2 VEGFC FER HBEGF GRIA1 PDE4D FYN COL5A1
GO:MF,GO:0019899,enzyme binding,0.008831198574250453,True,15,111,187,3629,ENSG00000110497 ENSG00000089053 ENSG00000111669 ENSG00000171877 ENSG00000073417 ENSG00000258839 ENSG00000177374 ENSG00000205517 ENSG00000151422 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000112659 ENSG00000005483 ENSG00000176406,AMBRA1 ANAPC5 TPI1 FRMD5 PDE8A MC1R HIC1 RGL3 FER GRIA1 PDE4D FYN CUL9 KMT2E RIMS2
GO:BP,GO:0051932,"synaptic transmission, GABAergic",0.008991774919599585,True,3,111,6,3629,ENSG00000115896 ENSG00000154822 ENSG00000120907,PLCL1 PLCL2 ADRA1A
GO:BP,GO:0098815,modulation of excitatory postsynaptic potential,0.008991774919599585,True,3,111,6,3629,ENSG00000251322 ENSG00000155511 ENSG00000176406,SHANK3 GRIA1 RIMS2
GO:BP,GO:0099558,maintenance of synapse structure,0.008991774919599585,True,3,111,6,3629,ENSG00000251322 ENSG00000135298 ENSG00000176406,SHANK3 ADGRB3 RIMS2
GO:BP,GO:0060292,long-term synaptic depression,0.008991774919599585,True,3,111,6,3629,ENSG00000156395 ENSG00000251322 ENSG00000155511,SORCS3 SHANK3 GRIA1
GO:BP,GO:0007631,feeding behavior,0.008991774919599585,True,3,111,6,3629,ENSG00000258839 ENSG00000131096 ENSG00000010810,MC1R PYY FYN
GO:BP,GO:2000463,positive regulation of excitatory postsynaptic potential,0.008991774919599585,True,3,111,6,3629,ENSG00000251322 ENSG00000155511 ENSG00000176406,SHANK3 GRIA1 RIMS2
GO:BP,GO:0051047,positive regulation of secretion,0.009010532465599491,True,5,111,23,3629,ENSG00000149927 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000150630,DOC2A SMPD3 GALR1 NNAT VEGFC
GO:BP,GO:0046879,hormone secretion,0.009010532465599491,True,5,111,23,3629,ENSG00000120451 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000176406,SNX19 SMPD3 GALR1 NNAT RIMS2
GO:BP,GO:0040017,positive regulation of locomotion,0.009134112691154425,True,7,111,48,3629,ENSG00000103811 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000079691 ENSG00000213654,CTSH VEGFC FER HBEGF GRIA1 CARMIL1 GPSM3
GO:MF,GO:0001653,peptide receptor activity,0.009134779183807904,True,3,111,6,3629,ENSG00000156395 ENSG00000258839 ENSG00000166573,SORCS3 MC1R GALR1
GO:MF,GO:0008528,G protein-coupled peptide receptor activity,0.009134779183807904,True,3,111,6,3629,ENSG00000156395 ENSG00000258839 ENSG00000166573,SORCS3 MC1R GALR1
GO:CC,GO:0060076,excitatory synapse,0.009542510543436486,True,3,111,7,3629,ENSG00000196517 ENSG00000155511 ENSG00000135298,SLC6A9 GRIA1 ADGRB3
GO:BP,GO:0080090,regulation of primary metabolic process,0.010657686688723621,True,26,111,444,3629,ENSG00000067082 ENSG00000110497 ENSG00000245532 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000073417 ENSG00000103056 ENSG00000258839 ENSG00000177374 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196517 ENSG00000100354 ENSG00000082153 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000151422 ENSG00000010810 ENSG00000204231 ENSG00000005483 ENSG00000173273 ENSG00000167157,KLF6 AMBRA1 NEAT1 LARP4 CTSH BNC1 PDE8A SMPD3 MC1R HIC1 GALR1 DOT1L ZNF529 GATAD2B SLC6A9 TNRC6B BZW1 BABAM2 MSL2 ATXN7 FER FYN RXRB KMT2E TNKS PRRX2
GO:BP,GO:0009891,positive regulation of biosynthetic process,0.0107521161044668,True,17,111,235,3629,ENSG00000067082 ENSG00000161813 ENSG00000103811 ENSG00000169594 ENSG00000258839 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000196517 ENSG00000174579 ENSG00000163635 ENSG00000155511 ENSG00000113448 ENSG00000213654 ENSG00000204231 ENSG00000005483 ENSG00000173273,KLF6 LARP4 CTSH BNC1 MC1R GALR1 DOT1L GATAD2B SLC6A9 MSL2 ATXN7 GRIA1 PDE4D GPSM3 RXRB KMT2E TNKS
GO:BP,GO:0009914,hormone transport,0.010789539513466142,True,5,111,24,3629,ENSG00000120451 ENSG00000103056 ENSG00000166573 ENSG00000053438 ENSG00000176406,SNX19 SMPD3 GALR1 NNAT RIMS2
GO:MF,GO:0046873,metal ion transmembrane transporter activity,0.011152042364583507,True,6,111,36,3629,ENSG00000103042 ENSG00000162753 ENSG00000196517 ENSG00000007402 ENSG00000078795 ENSG00000155511,SLC38A7 SLC9C2 SLC6A9 CACNA2D2 PKD2L2 GRIA1
GO:BP,GO:0010638,positive regulation of organelle organization,0.011366941773030664,True,7,111,50,3629,ENSG00000089053 ENSG00000149927 ENSG00000103056 ENSG00000151422 ENSG00000079691 ENSG00000002822 ENSG00000173273,ANAPC5 DOC2A SMPD3 FER CARMIL1 MAD1L1 TNKS
GO:BP,GO:0035295,tube development,0.011366941773030664,True,10,111,98,3629,ENSG00000110497 ENSG00000103811 ENSG00000103056 ENSG00000131096 ENSG00000196182 ENSG00000251322 ENSG00000150630 ENSG00000151422 ENSG00000010810 ENSG00000135298,AMBRA1 CTSH SMPD3 PYY STK40 SHANK3 VEGFC FER FYN ADGRB3
