source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0071363,cellular response to growth factor stimulus,0.27858497727214593,False,6,94,53,1708,ENSG00000171310 ENSG00000073417 ENSG00000103056 ENSG00000150630 ENSG00000155511 ENSG00000010810,CHST11 PDE8A SMPD3 VEGFC GRIA1 FYN
GO:BP,GO:0006865,amino acid transport,0.27858497727214593,False,2,94,8,1708,ENSG00000103042 ENSG00000196517,SLC38A7 SLC6A9
GO:BP,GO:0071229,cellular response to acid chemical,0.27858497727214593,False,2,94,8,1708,ENSG00000155511 ENSG00000010810,GRIA1 FYN
GO:BP,GO:0045471,response to ethanol,0.27858497727214593,False,2,94,8,1708,ENSG00000155511 ENSG00000010810,GRIA1 FYN
GO:BP,GO:0048534,hematopoietic or lymphoid organ development,0.27858497727214593,False,2,94,8,1708,ENSG00000157456 ENSG00000002822,CCNB2 MAD1L1
GO:BP,GO:0043149,stress fiber assembly,0.27858497727214593,False,2,94,8,1708,ENSG00000079691 ENSG00000158106,CARMIL1 RHPN1
GO:BP,GO:0043200,response to amino acid,0.27858497727214593,False,2,94,8,1708,ENSG00000155511 ENSG00000010810,GRIA1 FYN
GO:BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,0.27858497727214593,False,2,94,8,1708,ENSG00000150630 ENSG00000010810,VEGFC FYN
GO:BP,GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.27858497727214593,False,2,94,8,1708,ENSG00000103056 ENSG00000124356,SMPD3 STAMBP
GO:BP,GO:0055085,transmembrane transport,0.2862901822115887,False,11,94,123,1708,ENSG00000122986 ENSG00000103042 ENSG00000162753 ENSG00000196517 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000131558,HVCN1 SLC38A7 SLC9C2 SLC6A9 PLCL2 CACNA2D2 PKD2L2 GRIA1 PDE4D FYN EXOC4
GO:BP,GO:0050793,regulation of developmental process,0.28700083141911226,False,17,94,214,1708,ENSG00000110497 ENSG00000161813 ENSG00000103811 ENSG00000242498 ENSG00000103056 ENSG00000023902 ENSG00000143614 ENSG00000251322 ENSG00000163171 ENSG00000115085 ENSG00000007402 ENSG00000150630 ENSG00000010810 ENSG00000204231 ENSG00000135298 ENSG00000176406 ENSG00000130635,AMBRA1 LARP4 CTSH ARPIN SMPD3 PLEKHO1 GATAD2B SHANK3 CDC42EP3 ZAP70 CACNA2D2 VEGFC FYN RXRB ADGRB3 RIMS2 COL5A1
GO:BP,GO:0048731,system development,0.28750924948570267,False,24,94,326,1708,ENSG00000120451 ENSG00000183715 ENSG00000110497 ENSG00000171310 ENSG00000135454 ENSG00000157456 ENSG00000103811 ENSG00000149927 ENSG00000103056 ENSG00000181291 ENSG00000196182 ENSG00000142599 ENSG00000053438 ENSG00000251322 ENSG00000150630 ENSG00000151422 ENSG00000155511 ENSG00000010810 ENSG00000204231 ENSG00000135298 ENSG00000184903 ENSG00000002822 ENSG00000176406 ENSG00000130635,SNX19 OPCML AMBRA1 CHST11 B4GALNT1 CCNB2 CTSH DOC2A SMPD3 TMEM132E STK40 RERE NNAT SHANK3 VEGFC FER GRIA1 FYN RXRB ADGRB3 IMMP2L MAD1L1 RIMS2 COL5A1
GO:MF,GO:0022843,voltage-gated monoatomic cation channel activity,0.29043950621410414,False,2,94,8,1708,ENSG00000122986 ENSG00000007402,HVCN1 CACNA2D2
GO:BP,GO:0000910,cytokinesis,0.29090514375633253,False,3,94,18,1708,ENSG00000204991 ENSG00000124356 ENSG00000131558,SPIRE2 STAMBP EXOC4
GO:BP,GO:0006836,neurotransmitter transport,0.29090514375633253,False,3,94,18,1708,ENSG00000149927 ENSG00000196517 ENSG00000176406,DOC2A SLC6A9 RIMS2
GO:BP,GO:0001667,ameboidal-type cell migration,0.29090514375633253,False,3,94,18,1708,ENSG00000103811 ENSG00000151422 ENSG00000113070,CTSH FER HBEGF
GO:BP,GO:0006814,sodium ion transport,0.29090514375633253,False,3,94,18,1708,ENSG00000103042 ENSG00000162753 ENSG00000196517,SLC38A7 SLC9C2 SLC6A9
GO:BP,GO:0016051,carbohydrate biosynthetic process,0.29090514375633253,False,3,94,18,1708,ENSG00000171310 ENSG00000111669 ENSG00000103056,CHST11 TPI1 SMPD3
GO:BP,GO:0060541,respiratory system development,0.29090514375633253,False,3,94,18,1708,ENSG00000103811 ENSG00000103056 ENSG00000196182,CTSH SMPD3 STK40
GO:BP,GO:0071695,anatomical structure maturation,0.29090514375633253,False,3,94,18,1708,ENSG00000120451 ENSG00000142599 ENSG00000135298,SNX19 RERE ADGRB3
GO:BP,GO:0007613,memory,0.29090514375633253,False,3,94,18,1708,ENSG00000156395 ENSG00000251322 ENSG00000155511,SORCS3 SHANK3 GRIA1
GO:BP,GO:0048729,tissue morphogenesis,0.29090514375633253,False,6,94,54,1708,ENSG00000103811 ENSG00000251322 ENSG00000150630 ENSG00000113070 ENSG00000131558 ENSG00000130635,CTSH SHANK3 VEGFC HBEGF EXOC4 COL5A1
GO:BP,GO:0051495,positive regulation of cytoskeleton organization,0.29090514375633253,False,3,94,18,1708,ENSG00000163171 ENSG00000151422 ENSG00000079691,CDC42EP3 FER CARMIL1
GO:BP,GO:0007010,cytoskeleton organization,0.29589477210261494,False,12,94,139,1708,ENSG00000161813 ENSG00000157456 ENSG00000242498 ENSG00000204991 ENSG00000159023 ENSG00000251322 ENSG00000163171 ENSG00000163635 ENSG00000151422 ENSG00000079691 ENSG00000112659 ENSG00000158106,LARP4 CCNB2 ARPIN SPIRE2 EPB41 SHANK3 CDC42EP3 ATXN7 FER CARMIL1 CUL9 RHPN1
GO:MF,GO:0035256,G protein-coupled glutamate receptor binding,0.29850336358734764,False,1,94,2,1708,ENSG00000010810,FYN
GO:MF,GO:0034481,chondroitin sulfotransferase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000171310,CHST11
GO:MF,GO:0030297,transmembrane receptor protein tyrosine kinase activator activity,0.29850336358734764,False,1,94,2,1708,ENSG00000113070,HBEGF
GO:MF,GO:0030551,cyclic nucleotide binding,0.29850336358734764,False,1,94,2,1708,ENSG00000113448,PDE4D
GO:MF,GO:0022858,alanine transmembrane transporter activity,0.29850336358734764,False,1,94,2,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0031681,G-protein beta-subunit binding,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0032266,phosphatidylinositol-3-phosphate binding,0.29850336358734764,False,1,94,2,1708,ENSG00000120451,SNX19
GO:MF,GO:0022849,glutamate-gated calcium ion channel activity,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0022832,voltage-gated channel activity,0.29850336358734764,False,2,94,9,1708,ENSG00000122986 ENSG00000007402,HVCN1 CACNA2D2
GO:MF,GO:0019914,cyclin-dependent protein kinase regulator activity,0.29850336358734764,False,1,94,2,1708,ENSG00000157456,CCNB2
GO:MF,GO:0017046,peptide hormone binding,0.29850336358734764,False,1,94,2,1708,ENSG00000166573,GALR1
GO:MF,GO:0008289,lipid binding,0.29850336358734764,False,6,94,54,1708,ENSG00000120451 ENSG00000149927 ENSG00000103056 ENSG00000159023 ENSG00000151422 ENSG00000070882,SNX19 DOC2A SMPD3 EPB41 FER OSBPL3
GO:MF,GO:0015186,L-glutamine transmembrane transporter activity,0.29850336358734764,False,1,94,2,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0015385,sodium:proton antiporter activity,0.29850336358734764,False,1,94,2,1708,ENSG00000162753,SLC9C2
GO:MF,GO:0015182,L-asparagine transmembrane transporter activity,0.29850336358734764,False,1,94,2,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0016788,"hydrolase activity, acting on ester bonds",0.29850336358734764,False,6,94,55,1708,ENSG00000073417 ENSG00000103056 ENSG00000154822 ENSG00000113448 ENSG00000137411 ENSG00000147535,PDE8A SMPD3 PLCL2 PDE4D VARS2 PLPP5
GO:MF,GO:0003707,nuclear steroid receptor activity,0.29850336358734764,False,1,94,2,1708,ENSG00000204231,RXRB
GO:MF,GO:0099507,ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0051427,hormone receptor binding,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0044323,retinoic acid-responsive element binding,0.29850336358734764,False,1,94,2,1708,ENSG00000204231,RXRB
GO:MF,GO:0043028,cysteine-type endopeptidase regulator activity involved in apoptotic process,0.29850336358734764,False,1,94,2,1708,ENSG00000103811,CTSH
GO:MF,GO:0051219,phosphoprotein binding,0.29850336358734764,False,2,94,10,1708,ENSG00000159023 ENSG00000115085,EPB41 ZAP70
GO:MF,GO:0042923,neuropeptide binding,0.29850336358734764,False,1,94,2,1708,ENSG00000166573,GALR1
GO:MF,GO:0051428,peptide hormone receptor binding,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0008195,phosphatidate phosphatase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000147535,PLPP5
GO:MF,GO:0031489,myosin V binding,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0032934,sterol binding,0.29850336358734764,False,1,94,2,1708,ENSG00000070882,OSBPL3
GO:MF,GO:0008066,glutamate receptor activity,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0046875,ephrin receptor binding,0.29850336358734764,False,1,94,2,1708,ENSG00000010810,FYN
GO:MF,GO:0042056,chemoattractant activity,0.29850336358734764,False,1,94,2,1708,ENSG00000150630,VEGFC
GO:MF,GO:0047756,chondroitin 4-sulfotransferase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000171310,CHST11
GO:MF,GO:0031267,small GTPase binding,0.29850336358734764,False,4,94,30,1708,ENSG00000205517 ENSG00000163171 ENSG00000155511 ENSG00000176406,RGL3 CDC42EP3 GRIA1 RIMS2
GO:MF,GO:0019902,phosphatase binding,0.29850336358734764,False,3,94,18,1708,ENSG00000110497 ENSG00000089053 ENSG00000151422,AMBRA1 ANAPC5 FER
GO:MF,GO:0019887,protein kinase regulator activity,0.29850336358734764,False,3,94,21,1708,ENSG00000157456 ENSG00000073417 ENSG00000113070,CCNB2 PDE8A HBEGF
GO:MF,GO:0019865,immunoglobulin binding,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0009982,pseudouridine synthase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000166133,RPUSD2
GO:MF,GO:0070679,"inositol 1,4,5 trisphosphate binding",0.29850336358734764,False,1,94,2,1708,ENSG00000154822,PLCL2
GO:MF,GO:0005543,phospholipid binding,0.29850336358734764,False,4,94,33,1708,ENSG00000120451 ENSG00000149927 ENSG00000103056 ENSG00000159023,SNX19 DOC2A SMPD3 EPB41
GO:MF,GO:0051139,metal cation:proton antiporter activity,0.29850336358734764,False,1,94,2,1708,ENSG00000162753,SLC9C2
GO:MF,GO:0141053,histone H2A ubiquitin ligase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000185619,PCGF3
GO:MF,GO:0004867,serine-type endopeptidase inhibitor activity,0.29850336358734764,False,2,94,9,1708,ENSG00000149131 ENSG00000055955,SERPING1 ITIH4
GO:MF,GO:0005244,voltage-gated monoatomic ion channel activity,0.29850336358734764,False,2,94,9,1708,ENSG00000122986 ENSG00000007402,HVCN1 CACNA2D2
GO:MF,GO:0005216,monoatomic ion channel activity,0.29850336358734764,False,4,94,29,1708,ENSG00000122986 ENSG00000007402 ENSG00000078795 ENSG00000155511,HVCN1 CACNA2D2 PKD2L2 GRIA1
GO:MF,GO:0005102,signaling receptor binding,0.29850336358734764,False,11,94,128,1708,ENSG00000251322 ENSG00000158019 ENSG00000154822 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000124557 ENSG00000130635,SHANK3 BABAM2 PLCL2 VEGFC FER HBEGF GRIA1 PDE4D FYN BTN1A1 COL5A1
GO:MF,GO:0120534,dermatan sulfotransferase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000171310,CHST11
GO:MF,GO:0005246,calcium channel regulator activity,0.29850336358734764,False,1,94,2,1708,ENSG00000113448,PDE4D
GO:MF,GO:0004970,glutamate-gated receptor activity,0.29850336358734764,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:MF,GO:0004832,valine-tRNA ligase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000137411,VARS2
GO:MF,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,0.29850336358734764,False,1,94,2,1708,ENSG00000157456,CCNB2
GO:MF,GO:0016758,hexosyltransferase activity,0.29850336358734764,False,2,94,9,1708,ENSG00000133687 ENSG00000135454,TMTC1 B4GALNT1
GO:MF,GO:0004521,RNA endonuclease activity,0.29850336358734764,False,1,94,2,1708,ENSG00000070366,SMG6
GO:MF,GO:0120015,sterol transfer activity,0.29850336358734764,False,1,94,2,1708,ENSG00000070882,OSBPL3
GO:MF,GO:0001537,dermatan 4-sulfotransferase activity,0.29850336358734764,False,1,94,2,1708,ENSG00000171310,CHST11
GO:MF,GO:0000268,peroxisome targeting sequence binding,0.29850336358734764,False,1,94,2,1708,ENSG00000158019,BABAM2
GO:MF,GO:0001786,phosphatidylserine binding,0.29850336358734764,False,1,94,2,1708,ENSG00000103056,SMPD3
GO:MF,GO:0000774,adenyl-nucleotide exchange factor activity,0.29850336358734764,False,1,94,2,1708,ENSG00000120725,SIL1
GO:MF,GO:0015485,cholesterol binding,0.29850336358734764,False,1,94,2,1708,ENSG00000070882,OSBPL3
GO:MF,GO:0016004,phospholipase activator activity,0.29850336358734764,False,1,94,2,1708,ENSG00000010810,FYN
GO:CC,GO:0097060,synaptic membrane,0.30715674615966165,False,6,94,36,1708,ENSG00000156395 ENSG00000196517 ENSG00000007402 ENSG00000155511 ENSG00000135298 ENSG00000176406,SORCS3 SLC6A9 CACNA2D2 GRIA1 ADGRB3 RIMS2
GO:CC,GO:0005938,cell cortex,0.30715674615966165,False,5,94,26,1708,ENSG00000204991 ENSG00000159023 ENSG00000151422 ENSG00000131558 ENSG00000176406,SPIRE2 EPB41 FER EXOC4 RIMS2
GO:BP,GO:0022402,cell cycle process,0.30850370574168007,False,12,94,140,1708,ENSG00000110497 ENSG00000089053 ENSG00000157456 ENSG00000103056 ENSG00000204991 ENSG00000104885 ENSG00000158019 ENSG00000124356 ENSG00000112659 ENSG00000005483 ENSG00000131558 ENSG00000002822,AMBRA1 ANAPC5 CCNB2 SMPD3 SPIRE2 DOT1L BABAM2 STAMBP CUL9 KMT2E EXOC4 MAD1L1
GO:BP,GO:2000392,regulation of lamellipodium morphogenesis,0.30941237901458124,False,1,94,2,1708,ENSG00000242498,ARPIN
GO:BP,GO:2000677,regulation of transcription regulatory region DNA binding,0.30941237901458124,False,1,94,2,1708,ENSG00000104885,DOT1L
GO:BP,GO:0038130,ERBB4 signaling pathway,0.30941237901458124,False,1,94,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:0038026,reelin-mediated signaling pathway,0.30941237901458124,False,1,94,2,1708,ENSG00000010810,FYN
GO:BP,GO:0002685,regulation of leukocyte migration,0.30941237901458124,False,3,94,20,1708,ENSG00000103056 ENSG00000150630 ENSG00000213654,SMPD3 VEGFC GPSM3
GO:BP,GO:1904478,regulation of intestinal absorption,0.30941237901458124,False,1,94,2,1708,ENSG00000159023,EPB41
GO:BP,GO:0002683,negative regulation of immune system process,0.30941237901458124,False,5,94,44,1708,ENSG00000149131 ENSG00000154822 ENSG00000151422 ENSG00000010810 ENSG00000002822,SERPING1 PLCL2 FER FYN MAD1L1
GO:BP,GO:0035675,neuromast hair cell development,0.30941237901458124,False,1,94,2,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,0.30941237901458124,False,1,94,2,1708,ENSG00000113448,PDE4D
GO:BP,GO:1904951,positive regulation of establishment of protein localization,0.30941237901458124,False,3,94,19,1708,ENSG00000053438 ENSG00000150630 ENSG00000010810,NNAT VEGFC FYN
GO:BP,GO:0010226,response to lithium ion,0.30941237901458124,False,1,94,2,1708,ENSG00000155511,GRIA1
GO:BP,GO:0010591,regulation of lamellipodium assembly,0.30941237901458124,False,1,94,2,1708,ENSG00000151422,FER
GO:BP,GO:0010564,regulation of cell cycle process,0.30941237901458124,False,8,94,87,1708,ENSG00000110497 ENSG00000089053 ENSG00000103056 ENSG00000104885 ENSG00000158019 ENSG00000112659 ENSG00000005483 ENSG00000002822,AMBRA1 ANAPC5 SMPD3 DOT1L BABAM2 CUL9 KMT2E MAD1L1
GO:BP,GO:0045060,negative thymic T cell selection,0.30941237901458124,False,1,94,2,1708,ENSG00000115085,ZAP70
GO:BP,GO:0045765,regulation of angiogenesis,0.30941237901458124,False,4,94,32,1708,ENSG00000103811 ENSG00000150630 ENSG00000010810 ENSG00000135298,CTSH VEGFC FYN ADGRB3
GO:BP,GO:0045794,negative regulation of cell volume,0.30941237901458124,False,1,94,2,1708,ENSG00000251322,SHANK3
GO:BP,GO:0045956,positive regulation of calcium ion-dependent exocytosis,0.30941237901458124,False,1,94,2,1708,ENSG00000149927,DOC2A
GO:BP,GO:0008306,associative learning,0.30941237901458124,False,2,94,10,1708,ENSG00000251322 ENSG00000155511,SHANK3 GRIA1
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.30941237901458124,False,8,94,84,1708,ENSG00000103811 ENSG00000103056 ENSG00000124356 ENSG00000115085 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000232040,CTSH SMPD3 STAMBP ZAP70 VEGFC FER HBEGF SCAND3
GO:BP,GO:0007292,female gamete generation,0.30941237901458124,False,3,94,19,1708,ENSG00000157456 ENSG00000204991 ENSG00000184903,CCNB2 SPIRE2 IMMP2L
GO:BP,GO:0030203,glycosaminoglycan metabolic process,0.30941237901458124,False,2,94,9,1708,ENSG00000103056 ENSG00000055955,SMPD3 ITIH4
GO:BP,GO:0030213,hyaluronan biosynthetic process,0.30941237901458124,False,1,94,2,1708,ENSG00000103056,SMPD3
GO:BP,GO:0008340,determination of adult lifespan,0.30941237901458124,False,1,94,2,1708,ENSG00000135454,B4GALNT1
GO:BP,GO:0008315,G2/MI transition of meiotic cell cycle,0.30941237901458124,False,1,94,2,1708,ENSG00000157456,CCNB2
GO:BP,GO:0048884,neuromast development,0.30941237901458124,False,1,94,2,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0048886,neuromast hair cell differentiation,0.30941237901458124,False,1,94,2,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0008154,actin polymerization or depolymerization,0.30941237901458124,False,3,94,19,1708,ENSG00000163171 ENSG00000151422 ENSG00000079691,CDC42EP3 FER CARMIL1
GO:BP,GO:0051716,cellular response to stimulus,0.30941237901458124,False,40,94,605,1708,ENSG00000156395 ENSG00000110497 ENSG00000171310 ENSG00000122986 ENSG00000168778 ENSG00000072657 ENSG00000151778 ENSG00000182732 ENSG00000103811 ENSG00000073417 ENSG00000103056 ENSG00000204991 ENSG00000108309 ENSG00000166573 ENSG00000205517 ENSG00000104885 ENSG00000196182 ENSG00000251322 ENSG00000158019 ENSG00000163171 ENSG00000124356 ENSG00000115085 ENSG00000174579 ENSG00000154822 ENSG00000163635 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000124557 ENSG00000213654 ENSG00000204231 ENSG00000135298 ENSG00000184903 ENSG00000002822 ENSG00000176406 ENSG00000158106 ENSG00000147799,SORCS3 AMBRA1 CHST11 HVCN1 TCTN2 TRHDE SERP2 RGS6 CTSH PDE8A SMPD3 SPIRE2 RUNDC3A GALR1 RGL3 DOT1L STK40 SHANK3 BABAM2 CDC42EP3 STAMBP ZAP70 MSL2 PLCL2 ATXN7 VEGFC FER HBEGF GRIA1 PDE4D FYN BTN1A1 GPSM3 RXRB ADGRB3 IMMP2L MAD1L1 RIMS2 RHPN1 ARHGAP39
GO:BP,GO:0051775,response to redox state,0.30941237901458124,False,1,94,2,1708,ENSG00000103056,SMPD3
GO:BP,GO:0008038,neuron recognition,0.30941237901458124,False,1,94,2,1708,ENSG00000183715,OPCML
GO:BP,GO:0008150,biological_process,0.30941237901458124,False,87,94,1503,1708,ENSG00000156395 ENSG00000067082 ENSG00000120451 ENSG00000183715 ENSG00000110497 ENSG00000149131 ENSG00000171310 ENSG00000122986 ENSG00000089053 ENSG00000168778 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000072657 ENSG00000151778 ENSG00000182732 ENSG00000166133 ENSG00000157456 ENSG00000103811 ENSG00000073417 ENSG00000242498 ENSG00000149927 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000181291 ENSG00000108309 ENSG00000166573 ENSG00000205517 ENSG00000178093 ENSG00000104885 ENSG00000186020 ENSG00000023902 ENSG00000143614 ENSG00000162753 ENSG00000116852 ENSG00000159023 ENSG00000196182 ENSG00000196517 ENSG00000142599 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000251322 ENSG00000082153 ENSG00000158019 ENSG00000163171 ENSG00000124356 ENSG00000115085 ENSG00000174579 ENSG00000154822 ENSG00000007402 ENSG00000055955 ENSG00000163635 ENSG00000150630 ENSG00000185619 ENSG00000151422 ENSG00000078795 ENSG00000120725 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000079691 ENSG00000124557 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000213654 ENSG00000204231 ENSG00000112659 ENSG00000135298 ENSG00000005483 ENSG00000184903 ENSG00000131558 ENSG00000002822 ENSG00000070882 ENSG00000176406 ENSG00000158106 ENSG00000147799 ENSG00000168077 ENSG00000147535 ENSG00000104442 ENSG00000130635,SORCS3 KLF6 SNX19 OPCML AMBRA1 SERPING1 CHST11 HVCN1 ANAPC5 TCTN2 TMTC1 LARP4 B4GALNT1 TPI1 TRHDE SERP2 RGS6 RPUSD2 CCNB2 CTSH PDE8A ARPIN DOC2A SLC38A7 SMPD3 SPIRE2 SMG6 TMEM132E RUNDC3A GALR1 RGL3 TSSK6 DOT1L ZNF529 PLEKHO1 GATAD2B SLC9C2 KIF21B EPB41 STK40 SLC6A9 RERE DPYD NNAT TNRC6B ZC3H7B SHANK3 BZW1 BABAM2 CDC42EP3 STAMBP ZAP70 MSL2 PLCL2 CACNA2D2 ITIH4 ATXN7 VEGFC PCGF3 FER PKD2L2 SIL1 HBEGF GRIA1 PDE4D FYN CARMIL1 BTN1A1 ZNF184 SCAND3 VARS2 GPSM3 RXRB CUL9 ADGRB3 KMT2E IMMP2L EXOC4 MAD1L1 OSBPL3 RIMS2 RHPN1 ARHGAP39 SCARA3 PLPP5 ARMC1 COL5A1
GO:BP,GO:0048882,lateral line development,0.30941237901458124,False,1,94,2,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0050714,positive regulation of protein secretion,0.30941237901458124,False,2,94,9,1708,ENSG00000053438 ENSG00000150630,NNAT VEGFC
GO:BP,GO:0048925,lateral line system development,0.30941237901458124,False,1,94,2,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0021930,cerebellar granule cell precursor proliferation,0.30941237901458124,False,1,94,2,1708,ENSG00000142599,RERE
GO:BP,GO:0031032,actomyosin structure organization,0.30941237901458124,False,3,94,19,1708,ENSG00000159023 ENSG00000079691 ENSG00000158106,EPB41 CARMIL1 RHPN1
GO:BP,GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,0.30941237901458124,False,1,94,2,1708,ENSG00000150630,VEGFC
GO:BP,GO:0051693,actin filament capping,0.30941237901458124,False,1,94,2,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0090068,positive regulation of cell cycle process,0.30941237901458124,False,4,94,30,1708,ENSG00000089053 ENSG00000103056 ENSG00000005483 ENSG00000002822,ANAPC5 SMPD3 KMT2E MAD1L1
GO:BP,GO:0086065,cell communication involved in cardiac conduction,0.30941237901458124,False,1,94,2,1708,ENSG00000113448,PDE4D
GO:BP,GO:0086004,regulation of cardiac muscle cell contraction,0.30941237901458124,False,1,94,2,1708,ENSG00000113448,PDE4D
GO:BP,GO:0090235,regulation of metaphase plate congression,0.30941237901458124,False,1,94,2,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0090233,negative regulation of spindle checkpoint,0.30941237901458124,False,1,94,2,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0090232,positive regulation of spindle checkpoint,0.30941237901458124,False,1,94,2,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0009125,nucleoside monophosphate catabolic process,0.30941237901458124,False,1,94,2,1708,ENSG00000188641,DPYD
GO:BP,GO:0051547,regulation of keratinocyte migration,0.30941237901458124,False,1,94,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:0051546,keratinocyte migration,0.30941237901458124,False,1,94,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:0044087,regulation of cellular component biogenesis,0.30941237901458124,False,8,94,87,1708,ENSG00000110497 ENSG00000103056 ENSG00000251322 ENSG00000163171 ENSG00000151422 ENSG00000079691 ENSG00000135298 ENSG00000158106,AMBRA1 SMPD3 SHANK3 CDC42EP3 FER CARMIL1 ADGRB3 RHPN1
GO:BP,GO:0051646,mitochondrion localization,0.30941237901458124,False,1,94,2,1708,ENSG00000104442,ARMC1
GO:BP,GO:0007610,behavior,0.30941237901458124,False,6,94,55,1708,ENSG00000156395 ENSG00000135454 ENSG00000251322 ENSG00000155511 ENSG00000010810 ENSG00000135298,SORCS3 B4GALNT1 SHANK3 GRIA1 FYN ADGRB3
GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.30941237901458124,False,3,94,19,1708,ENSG00000110497 ENSG00000151422 ENSG00000113070,AMBRA1 FER HBEGF
GO:BP,GO:0021924,cell proliferation in external granule layer,0.30941237901458124,False,1,94,2,1708,ENSG00000142599,RERE
GO:BP,GO:0030030,cell projection organization,0.30941237901458124,False,11,94,128,1708,ENSG00000168778 ENSG00000242498 ENSG00000023902 ENSG00000142599 ENSG00000251322 ENSG00000163171 ENSG00000151422 ENSG00000010810 ENSG00000079691 ENSG00000135298 ENSG00000176406,TCTN2 ARPIN PLEKHO1 RERE SHANK3 CDC42EP3 FER FYN CARMIL1 ADGRB3 RIMS2
GO:BP,GO:0048812,neuron projection morphogenesis,0.30941237901458124,False,5,94,45,1708,ENSG00000142599 ENSG00000251322 ENSG00000010810 ENSG00000135298 ENSG00000176406,RERE SHANK3 FYN ADGRB3 RIMS2
GO:BP,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,0.30941237901458124,False,1,94,2,1708,ENSG00000176406,RIMS2
GO:BP,GO:0072529,pyrimidine-containing compound catabolic process,0.30941237901458124,False,1,94,2,1708,ENSG00000188641,DPYD
GO:BP,GO:0090314,positive regulation of protein targeting to membrane,0.30941237901458124,False,1,94,2,1708,ENSG00000010810,FYN
GO:BP,GO:0023056,positive regulation of signaling,0.30941237901458124,False,13,94,159,1708,ENSG00000110497 ENSG00000103811 ENSG00000073417 ENSG00000166573 ENSG00000053438 ENSG00000251322 ENSG00000115085 ENSG00000151422 ENSG00000113070 ENSG00000155511 ENSG00000204231 ENSG00000002822 ENSG00000176406,AMBRA1 CTSH PDE8A GALR1 NNAT SHANK3 ZAP70 FER HBEGF GRIA1 RXRB MAD1L1 RIMS2
GO:BP,GO:0090313,regulation of protein targeting to membrane,0.30941237901458124,False,1,94,2,1708,ENSG00000010810,FYN
